11479,"In Old Caliente",1938,PG,"Western|Comedy","Joseph Kane","Roy Rogers|Lynne Roberts|George 'Gabby' Hayes",53,"Roy Rogers, who works for the respectable ranchero Don Jose, gets into a nasty row with Jose's sinister foreman named Sugauro. Sugauro pins Rogers for",jsonld
11480,"In Old Santa Fe",1933,TV-PG,"Western|Comedy","David Howard|Joseph Kane","Gene Autry|Ken Maynard|Evalyn Knapp",63,"A sweet, lovesick cowboy named Kentucky is framed for murder. His ornery sidekick Cactus helps him out of trouble and Kentucky gets his girl.",jsonld
11481,"Island Monster",1953,TV-PG,"Thriller|Crime","Roberto Bianchi Montero","Boris Karloff|Franca Marzi|Renato Vicario",84,"When drug smugglers kidnap a narcotics agent's daughter, a wealthy philanthropist offers to help with her rescue. But all is not what it seems.",jsonld
11482,"Jane Eyre",1933,TV-PG,"Drama","Christy Cabanne","Virginia Bruce|Colin Clive|Beryl Mercer",63,"A young woman, orphaned and raised by a cruel aunt, is optimistic about her new employment as governess at a wealthy estate.",jsonld
11483,"Jungle Book",1941,TV-PG,"Adventure|Kids & Family","Zoltan Korda","Sabu|Joseph Calleia|John Qualen",104,"Kidnapped and forced to live with humans after being raised by wolves, a boy sets off a chain of events when he finds a dead king's cursed treasure.",jsonld
11484,"Keoma",1975,R,"Western|Drama|Foreign/International","Enzo G. Castellari","Franco Nero|William Berger|Olga Karlatos",100,"A half-breed Indian returns home after the Civil War to discover is town overrun by sadistic bandits and a greedy landowner.",jsonld
11486,"King of the Cowboys",1942,TV-PG,"Western|Action|Adventure|Mystery","Joseph Kane","Roy Rogers|Smiley Burnette|Bob Nolan",56,"A private detective finds himself right the middle of a carnival show that the saboteurs use as a cover!",jsonld
11487,"Lassie: The Painted Hills",1950,G,"Western|Kids & Family","Harold F. Kress","Lassie|Paul Kelly|Bruce Cowling",68,"When her gold prospector owner is knocked off by his greedy partner, loyal Rough Collie Lassie takes it upon herself to bring the killer to justice.",jsonld
11508,"Life With Father",1946,TV-PG,"Comedy","Michael Curtiz","William Powell|Irene Dunne|Elizabeth Taylor",117,"In 1880s New York, a curmudgeonly stockbroker demands the strictest order in his household. But his wife and four sons have demands of their own.",jsonld
11509,"Love Affair",1938,TV-PG,"Comedy|Drama|Romance","Leo McCarey","Irene Dunne|Charles Boyer|Maria Ouspenskaya",86,"A French playboy and an American singer fall in love aboard a ship. While each engaged to others, they plan to reunite atop the Empire State Building.",jsonld
11520,"Meet John Doe",1940,TV-PG,"Romance|Comedy|Drama","Frank Capra","Gary Cooper|Barbara Stanwyck|Edward Arnold",122,"A fired reporter’s screed about corporate corruption via a fictitious suicidal and unhomed man’s column turns into a publicity stunt for her employer.",jsonld
11529,"My Dear Secretary",1947,TV-PG,"Comedy|Romance","Charles Martin","Laraine Day|Kirk Douglas|Keenan Wynn",94,"A romance novelist with more interest in babes than books finds his playboy ways disrupted by the aspiring writer he's hired as his latest secretary.",jsonld
11531,"My Man Godfrey",1935,TV-PG,"Romance|Comedy|Drama","Gregory La Cava","William Powell|Carole Lombard|Alice Brady",92,"A scatterbrained socialite hires vagrant Godfrey as a butler for her eccentric family. But there's more to Godfrey than meets the eye.",jsonld
11535,"Penny Serenade",1940,TV-PG,"Drama|Romance","George Stevens","Cary Grant|Irene Dunne|Beulah Bondi",116,"A woman contemplating divorce reflects on the joys and unexpected sorrows of her marriage in this honest melodrama about life, love, and family.",jsonld
11542,"Public Cowboy No. 1",1936,TV-PG,"Western","Joseph Kane","Gene Autry|Smiley Burnette|Ann Rutherford",53,"When a high-tech gang of cattle thieves comes to town, a luddite sheriff’s deputy must quickly learn how to outwit their modern innovations.",jsonld
11556,"Seven Notes in Black",1976,R,"Mystery|Thriller|Horror|Foreign/International","Lucio Fulci","Jennifer O'Neill|Gabriele Ferzetti|Marc Porel",97,"A woman tormented by morbid premonitions, finds a shocking discovery behind a wall in her home-a human skeleton!  As she desperately seeks to identify",jsonld
11559,"Someone Behind the Door",1970,R,"Crime|Drama|Thriller","Nicolas Gessner","Charles Bronson|Anthony Perkins|Jill Ireland",93,"A seemingly sympathetic doctor takes an interest in the case and helps Bronson piece together his past. But there's more than meets the eye... Will Br",jsonld
11565,"Tarzan's Revenge",1937,TV-PG,"Action|Adventure|Comedy","D. Ross Lederman","Glenn Morris|Eleanor Holm|George Barbier",69,"When a beautiful hunter is captured from her safari and taken to a chieftain's palace deep in the jungle, it's up to Tarzan to swing in to save her.",jsonld
11570,"The Cowboy and the Senorita",1943,TV-PG,"Western","Joseph Kane","Roy Rogers|Mary Lee|Dale Evans",51,"When a local mob boss tries to cheat a young woman out of the gold mine she's inherited, Roy and his pal 'Teddy' Bear ride out to help her.",jsonld
11572,"The Lady and the Highwayman",1987,PG-13,"Drama|Romance","John Hough","Emma Samma|Oliver Reed|Claire Bloom",89,"An aristocrat rescues a woman from her abusive husband by challenging him to a duel. But trouble comes when enemies plot to see these lovers fall.",jsonld
11578,"The Red Queen Kills 7 Times",1971,TV-MA,"Horror|Thriller|Foreign/International","Emilio Miraglia","Barbara Bouchet|Sybil Danning|Ugo Pagliai",99,"An ancient family curse of two queens-whose hostility ended in supernatural acts of vengeance and murder-returns to haunt two sisters at a gothic mans",jsonld
11595,"Your Vice Is a Locked Room and Only I Have the Key",1971,TV-MA,"Horror|Mystery|Drama|Foreign/International","Sergio Martino","Edwige Fenech|Anita Strindberg|Luigi Pistilli",94,"A burned out novelist is brought to the brink of insanity when a bevy of beautiful women are brutally slain at his gothic estate and he is the prime s",jsonld
11600,"A Barefoot Dream",2009,TV-14,"Drama|Sport","Kim Tae-kyun","Ko Chang-seok|Park Hee-soon|Gabriel Da Costa",120,"The true story of a retired pro soccer player who finds himself on a journey of personal redemption as he coaches impoverished kids in East Timor.",jsonld
11601,"A Little Pond",2008,NR,"Drama|War|Foreign/International","Sang-woo Lee","Kang-ho Song|Myeong-cheol Shin|Hye-jin Jeon",85,"Based on real events during the Korean War, a village is evacuated by retreating American GIs. Suspecting that Northern soldiers may be hiding among t",jsonld
11602,"Antarctic Journal",2004,TV-MA,"Thriller|Horror|Mystery","Pil-sung Yim","Kang-ho Song|Ji-tae Yu|Hye-jeong Kang",115,"A Korean team struggles during its grueling mission to the Pole of Inaccessibility in Antartica and finds parallels to a past, ill-fated exploration.",jsonld
11604,"Bloody Innocent",2009,TV-MA,"Drama|Thriller|Mystery","Daehyun Kim","Kim Da-hyun|Sin Seong-rok|Hwang In-young",98,"Two high school best friends fall for the same girl. But when she is raped and murdered, the suspect of the crime strains their friendship.",jsonld
11605,"Cafe Seoul",,NR,"Drama","Masaharu Take","Jeong-hoon Kim|Saito Takumi|Dong-woo Kim",95,"In this coming-of-age story about youths discovering the meaning of traditions against the fast-changing streets in Seoul, Jun, a Japanese freelance r",jsonld
11606,"Chasing My Girl",,NR,"Comedy|Foreign/International","Yuichi Fukuda","Takayuki Yamada|Erika Toda|Yu Koyanagi",104,"Seven hapless suitors battle to win the love of their dream girl, Eriko, who sends each of them a letter, which they believe was only sent to them exc",jsonld
11615,"Fine, Totally Fine",2007,NR,"Comedy","Yosuke Fujita","YosiYosi Arakawa|Yoshino Kimura|Yoshinori Okada",110,"Winner of the Audience Award at the New York Asian Film Festival, Fine, Totally Fine is a dramedy about two listless friends - Teruo, a perpetual drea",jsonld
11617,"Fly High",,NR,"Romance|Drama","Jeong-hun Park","Beom Kim|Byul Kim|Soo-bin Bae",101,"An unfortunate car accident during what was supposed to be a weekend escape at the beach hospitalizes aspiring actor Si-bum's girlfriend. Struggling t",jsonld
11628,"I-Fak",2003,NR,"Romance|Drama","Pantham Thongsangl","Pitisak Yaowananon|Bongkoj Khongmalai",108,"Fak leaves the monkhood to care for his ailing father. He finds him married to a much younger woman. She is very beautiful, but mentally unbalanced. W",jsonld
11632,"Jenny, Juno",2004,NR,"Comedy|Drama|Foreign/International","Kim Ho-joon","Kim Hye-sung|Park Min-ji|Ahn Sun-yeong",101,"Fearing their families' disapproval, Jenny and her boyfriend Juno keep her accidental pregnancy a secret, even though they decided to keep the baby. S",jsonld
11634,"Le Grand Chef",2006,TV-14,"Drama|Comedy|Foreign/International","Chong Yun-su","Kim Kang-woo|Lee Hana|Im Won-hee",114,"An acclaimed chef-turned-farmer is pulled back into the spotlight by a cooking contest, a rival, and a wild crew with big appetites—and secrets.",jsonld
11635,"Lifting King Kong",2008,NR,"Comedy|Drama","Park Geon-yong","Lee Beom-Su|Jo An|Lee Yun-Hee",119,"Lee Ji-Bong is a former Olympic weightlifter, but an injury forces him into early retirement and he falls on hard times. One day while working at a sh",jsonld
11638,"Lovers of 6 Years",2007,NR,"Romance|Foreign/International","Hyun-jin Park","Ha-neul Kim|Gye-sang Yun",112,"Though dating for a long time, Dajin and Jae-yeong fail to recognize what they have until they drift into the arms of strangers, but it may be too lat",jsonld
11640,"Marrying the Mafia 2",2004,TV-MA,"Action|Comedy|Crime","Jeong Yong-ki","Shin Hyun-joon|Kim Won-hee|Kim Soo-mi",116,"Powerful mob boss Madam Hong orders her oldest son to find a wife. But their family's safety is put at risk when he falls for a state prosecutor.",jsonld
11641,"May Love Be Restored",,NR,"Drama","Shigeyuki Yamane","Keiko Matsuzaka|Eiji Okuda|Tadashi Yokouchi",129,"A pathetic love story about a prostitute, Yuko and Seijyun, a young trainee monk. Based on a novel by Tsutomu Minakami, a Naoki Prize winner. Rated R,",jsonld
11643,"Meet Mr. Daddy",,NR,"Drama","Kwang-su Park","Shin-yang Park|Shin-ae Seo|Ji-won Ye",113,"A small-time gangster lives in a trailer and makes a living by doing petty crimes. When he is sent to jail, a former lover bails him out on the condit",jsonld
11645,"More Than Blue",2008,NR,"Drama|Romance","Tae-yeon Won","Sang-woo Kwon|Bo-young Lee",104,"Luminous love story with a twist ending starring Korean heartthrob, Kwon Sang-woo, who hides his terminal illness from the woman he loves in order tha",jsonld
11646,"My Girlfriend is an Agent",2008,TV-14,"Comedy|Romance|Foreign/International","Terra Shin","Kim Ha-neul|Kang Ji-hwan|Ryu Seung-ryong",113,"After a breakup over constant lies, a top Korean spy learns her ex fiancé has secrets of his own, sparking a clash of romance and espionage.",jsonld
11647,"Now and Forever",2005,TV-14,"Drama|Comedy|Romance","Seong-joong Kim","Ji-woo Choi|Han-sun Jo",107,"Min-su is a playboy who believes that there is no true love. He is taken for a loop when he meets Hye-won at the hospital. Unfortunately, she doesn't ",jsonld
11648,"Oh, Saigon",2006,NR,"Documentary|War","Doan Hoang","Nam Hoang|Van Tran",59,"Accompanied by gripping images from the war, ""Oh, Saigon"" is an in-depth, compelling documentary about one refugee family's attempts to face its div",jsonld
11649,"Once Upon a Time in Korea",2007,NR,"Action|Adventure","Yong-ki Jeong","Yong-woo Park|Bo-yeong Lee|Su-hyeon Kim",110,"During Japanese colonial rule, in 1944, the legendary 3000 carat diamond ""Light of the East"" is found in Korea. This gem is to be taken to Japan. Ho",jsonld
11651,"Punch Lady",,NR,"Drama|Sport|Foreign/International","Hyo-jin Kang","Ji-won Do|Hyeon-joo Son|Sang-wook Park",122,"Ha-eun's husband Ju-chang is a mixed martial arts champion who does not hesitate to practice Guillotine chokes or low kicks outside the ring. Ha-eun d",jsonld
11655,"Where is Francis?",2005,NR,"Comedy","Gabriel Fernandez","Paolo Contis|Tanya Garcia",110,"An absurd, original and bawdy comedy about a hapless Boy, who tries to save his girlfriend, who is forced to work as a prostitute while trying to elud",jsonld
11856,"Bela Lugosi Meets a Brooklyn Gorilla",1951,TV-PG,"Comedy|Horror|Sci-Fi","William Beaudine","Bela Lugosi|Duke Mitchell|Sammy Petrillo",74,"A mad scientist on a remote island finds the perfect lab rats for his experiments on evolution when two lounge singers parachute into his jungle lair.",jsonld
11860,"Emergency Squad",1973,TV-14,"Action|Crime|Thriller","Stelvio Massi","Tomas Milian|Gastone Moschin|Ray Lovelock",90,"A cop is consumed with the desire to get revenge on the crook who shot his wife to death during a robbery. The crook in question is trying to assemble",jsonld
11933,"Black Killer",1970,TV-14,"Western","Carlo Croccolo","Klaus Kinski|Fred Robsahm|Antonio Cantafora",95,"Violent outlaws overrun the town of Tombstone until a mysterious Lawyer teams with a newly appointed sheriff to end their reign of terror!",jsonld
11965,"Boot Hill",1968,TV-PG,"Foreign/International|Western|Comedy|Drama","Giuseppe Colizzi","Terence Hill|Woody Strode|Bud Spencer",84,"In a gold mining town under a gang's reign of terror, an unusual alliance forms between the townspeople, gunmen, and a group of circus performers.",jsonld
11967,"Death Laid an Egg",1967,R,"Thriller|Mystery|Drama","Giulio Questi","Gina Lollobrigida|Jean-Louis Trintignant|Ewa Aulin",86,"In this deliriously bizarre thriller, a scientist conducting experiments at his high-tech farm to breed headless, boneless chickens, is caught in a di",jsonld
11969,"Don't Look in the Basement",1972,R,"Horror","S.F. Brownrigg","Rosie Holotik|Bill McGhee|Jessie Lee Fulton",89,"A new nurse arrives at an isolated mental hospital, only to learn the head doctor was murdered by one of the patients. The insanity doesn't end there.",jsonld
11971,"Go for Broke!",1950,TV-PG,"Drama|War","Robert Pirosh","Van Johnson|Lane Nakano|George Miki",90,"A team of Japanese-American soldiers in WWII face bigotry from their own leader while going on to become the most decorated unit in the U.S. Army.",jsonld
11972,"God's Gun",1975,TV-MA,"Western","Gianfranco Parolini","Lee Van Cleef|Jack Palance|Richard Boone",96,"When a brave priest is shot down defending his village from outlaws, his gun-slinging twin brother comes out of the woodwork to exact vengeance.",jsonld
11974,"Hell in Normandy",1967,TV-14,"War|Adventure","Alfonso Brescia","Guy Madison|Peter Lee Lawrence|Erika Blanc",89,"American commandos parachute into occupied Normandy to destroy a Nazi flame-thrower installation, which threatens the allied landings on Omaha Beach.",jsonld
12000,"Massacre at Grand Canyon",1963,TV-MA,"Western","Albert Band|Sergio Corbucci","James Mitchum|Milla Sannoner|George Ardisson",85,"Returning home after searching for the men who ruthlessly killed his father, a small town sheriff is immersed in a brutal and bloody land war.",jsonld
12009,"Seven Blood Stained Orchids",1971,TV-MA,"Mystery|Thriller","Umberto Lenzi","Antonio Sabato|Uschi Glas|Pier Paolo Capponi",92,"When a young woman miraculously escapes death-she and her husband become amateur sleuths-but the killer seems to anticipate their every move!",jsonld
12017,"Ski Troop Attack",1959,TV-14,"Action|War","Roger Corman","Michael Forest|Frank Wolff|Wally Campo",61,"An American battalion crosses behind enemy lines by skis in order to blow up a strategic railroad bridge. Their daring mission is compromised when the",jsonld
12018,"The Dark Is Death's Friend",1974,TV-MA,"Crime|Horror|Thriller","Luigi Cozzi","George Hilton|Antoine Saint-John|Femi Benussi",89,"A maniacal crime spree begins when a rich womanizer blackmails a serial killer into murdering his wife.",jsonld
12027,"The Severed Arm",1972,R,"Horror","Thomas S. Alderman","Deborah Walley|Paul Carr|David G. Cannon",90,"Trapped in a cave, six desperate geologists hack off the arm of one of their group for dinner. When they are rescued moments later, the one-armed man ",jsonld
12028,"There's a Noose Waiting for You ... Trinity",1971,TV-14,"Western|Action","Alfonso Balcazar","George Martin|Marina Malfatti|Klaus Kinski",79,"A wanted gunman with a mysterious bounty hunter on his trail returns home after five years to find his town terrorized by a gang of criminals.",jsonld
12361,"Yakuza Legacy",,NR,"Action|Comedy","Masanori Takase","Hakuryu|Katsuo Tokashiki|Jiro Okazaki",83,"The Matsuba Group is at the top of the food chain in the Gumma underworld, but now they face the biggest crisis as their group leader, Makino, continu",jsonld
12362,"12 O'Clock High (Vol. 1 & 2)",,NR,"Music","","",109,"120 minutes of groundbreaking alternative music videos from some of the most influential bands of the scene such as the Flaming Lips, Mudhoney, Bad Br",jsonld
12376,"AC/DC Thunder Rock",,NR,"Documentary|Music","","Brian Johnson|Angus Young",76,"Get up close and personal with one of rocks loudest bands, AC/DC. Get the full story from the men who lived it, in this totally unauthorized video bio",jsonld
12378,"Akon - Muzik of a Konvict",,NR,"Documentary|Music|Musicals","","Akon",49,"This documentary follows the the life of Aliaune Thiam, aka Akon. He grew up in Senegal before his family (including his father, jazz percussionist Mo",jsonld
12406,"Be With Me",2008,PG-13,"Horror|Drama","Hong Dongmyung|Eun-kyung Jo","Ye-ri Han|Ji-su Shin|Min-ho Lee",108,"Three intertwined tales reveal eerie depths: a devoted shopkeeper, teenage soulmates, and a timid guard face love's haunting shadows.",jsonld
12407,"Beastie Boys",2007,TV-MA,"Drama","Yoon Jong-bin","Yoon Kyesang|Ha Jung-woo|Jin-Seo Yoon",126,"Set against the neon lights of Seoul's nightlife, two hustlers live the fast life, raking in money as male hosts at an affluent club for cougars.",jsonld
12411,"Between Today and Tomorrow",,NR,"Documentary|Music","Junko Kobayashi","Yasuyuki Shuto|Megumi Nakamura",88,"This intimate documentary follows world-renowned ballet dancer Shuto Yasuyuki and takes you behind the creative process of his groundbreaking approach",jsonld
12413,"Bigfoot Is Real",1969,PG,"Horror","Robert F. Slatzer","John Carradine|Joi Lansing|Judith Jordan",83,"When a young woman disappears, believed to have been taken by Bigfoot, hunters flock to the woods in an effort to capture the creature of legend.",jsonld
12414,"Bikini Bloodbath Car Wash",2007,TV-MA,"Horror|Comedy","Jon Gorman","Debbie Rochon|Leah Ford|Thomas Edward Seymour",70,"In order to raise money to pay for community college, several beautiful women work at a bikini car wash, where they accidentally awaken a killer.",jsonld
12450,"Chi-Lites-Live in Norfolk 2005",,NR,"Music","Greg Ferguson","Chi-lites",45,"The amazing and soulful Chi-Lites recorded live in Norfalk, Virginia in 2005. Hits include ""Oh Girl,"" ""Have You Seen Her,"" ""Stoned Out of My Mind",jsonld
12468,"Don't Go Breaking My Heart",2010,NR,"Comedy|Foreign/International|Romance","Johnnie To","Daniel Wu|Yuanyuan Gao|Louis Koo",114,"From cult director Johnnie To comes an original twist on the love triangle. Overworked and longtime single, Cheng fatefully meets two potential love i",jsonld
12470,"Driving with My Wife's Lover",2005,NR,"Drama|Independent","Tae-sik Kim","Kwang-jung Park|Bo-seok Jeong|Eun-ji Jo",91,"After finding out about his wife's affair, Tae-han decides to uncover the infindelity firsthand. So he locates, stalks, and successfully tricks his wi",jsonld
12475,"Emperor in Lust",,R,"Drama","Law Kei","Elvis Tsui|Charlie Cho|Phillip Ko",77,"Unsatisfied by the gazillion mistresses at his disposal, Emperor Wong sneaks out of the palace to as a civilian in order to survey the natural beautie",jsonld
12480,"Flesh Feast",1969,R,"Horror|Mystery|Fantasy","Brad F. Grinter","Veronica Lake",69,"A ring of Nazis in Florida is in possession of the body of Adolf Hitler, and plan revive him so they can take over the world.",jsonld
12489,"Hahaha",2009,NR,"Comedy|Drama|Romance|Independent","Sang-soo Hong","Sang-kyung Kim|So-ri Moon|Yeo-jeong Yoon",115,"A comedic affair about two friends who recount the romantic highlights of their recent trips, unaware that they were with the same woman.",jsonld
12491,"Head",2010,NR,"Comedy|Foreign/International","Woon Jo","Yeh-jin Park|Yun-shik Bae|Deok-hwan Ryu",100,"A clueless delivery boy accidentally gets mixed up in a conspiracy scandal when he discovers the contents of a mysterious package - the severed head o",jsonld
12501,"Hong Kong Happy Man",,NR,"Comedy","Sam Ho Shu-Pui","Joe Ma Tak-Chung|Diana Pang Dan",89,"KYs advertising agency's daily routine includes avoiding loansharks, downloading pornography and devising lame slogans. An old client gives them one l",jsonld
12508,"Ice Cube - Making of a Don",,NR,"","","Ice Cube",52,"The true life tale of the great American dream. One man's rise from the streets of South Central Los Angeles to the hills of Hollywood. Witness how on",jsonld
12512,"Iron Maiden And The New Wave of British Heavy Metal",,TV-14,"Documentary|Music","","Iron Maiden|Paul Di'Anno|Dennis Stratton",146,"Back in 1976, nobody really knew that there was an old wave of British Heavy Metal. But within 2 years of their formation, Iron Maiden had spearheaded",jsonld
12520,"Lisa Left Eye Lopes",,NR,"Documentary|Music","","Lisa "Left Eye" Lopes",43,"The world lost one of its most unique talents on a winding road in Honduras just days before her 31st birthday. This film is a tribute to the life and",jsonld
12522,"Loner",2007,NR,"Horror|Mystery|Thriller","Park Jae-sik","Eun-ah Ko|Min-seo Chae|Yoo-seok Jeong",104,"Su-na locks herself in her room after her best friend's suicide. She starts to talk and behave as if someone else exists in her room. Her uncle, worri",jsonld
12524,"Love So Divine",2003,TV-14,"Comedy|Romance","In-moo Heo","Ji-won Ha|Sang-woo Kwon",108,"A soon-to-be priest meets his mentor's fiery, American-educated niece, who forces him to question his commitment to priesthood.",jsonld
12525,"Lust in Hell II - Farewells",,NR,"Horror","Tadashi Shimizu","Mari Sakurai Ryo Ishii|Yuna Mizumoto",83,"In the sequel of the naughty fantasy hit, Shinji recovers from her attack with the help of a doctor. But soon she is forced to fight the black demons ",jsonld
12526,"M",,R,"Drama","Ryuichi Hiroki","Miwon|Kengo Kora|Nao Ohmori",109,"Satoko is an ordinary housewife until one day she inexplicably decides to work as a prostitute. Minoru is a disturbed young man who has killed his abu",jsonld
12528,"Marathon",2004,TV-PG,"Drama|Foreign/International","Jeong Yoon-cheol","Cho Seung-woo|Kim Mi-sook|Lee Ki-young",117,"This inspirational crowd-pleaser follows an autistic young man, suffering from personal issues, whose only solace is running in an upcoming marathon.",jsonld
12529,"Marriage Trap",,NR,"Drama","Zheng Cheng","Tao Guo|Hong Tao|Zhonghua Chen",98,"In a battle of wits, love and owning up to mistakes, Gore, a hopelessly persistent wedding celebrant, wants to walk down the aisle at his own wedding,",jsonld
12536,"Meteor",,NR,"","Bhandit Rittakon","Supakom Kitsuwan|Sasitron",88,"A meteorite, part of a mystical star, falls on Earth. A pregnant beggar is killed instantly, but not before giving birth to a boy. The vengeful supern",jsonld
12541,"Muckman",,NR,"Horror","Brett Piper","A.J. Khan|Alison Whitney|Ian Piper",80,"Trying to save his career, a TV producer gets more than he bargained for when he leads a documentary crew to track down a legendary backwoods demon.",jsonld
12543,"Mutt Boy",2002,NR,"Drama","Kyung-taek Kwak","Woo-sung Jung|Ji-won Uhm|Kap-su Kim",102,"Life is tough for Chol-Min - his mother having died during labor, he and his father lead a simple countryside life as best they can. However, Chol-Min",jsonld
12562,"Paju",2008,NR,"Drama|Romance","Chan-ok Park","Seon-gyun Lee|Woo Seo|Yi-young Shim",111,"First Korean film to open the Rotterdam Film Festival. Teenager Eun-mo suspects her brother-in-law is responsible for her sister's death. Perhaps more",jsonld
12564,"Perfect Couple",2006,TV-MA,"Comedy|Romance","Jeong-woo Kim","Lee Dong-wook|Hyun Young|Lee Jeong-heon",109,"After an accidental encounter, a detective with a strange phobia is joined by a high-spirited journalist on a mission to nab a criminal.",jsonld
12565,"Perfect Match",2001,NR,"Comedy|Romance","Ji-eun Mo","Eun-kyung Shin|Jun-ho Jung",99,"Hyo-Jin is the industrious employee at a Korean dating agency. She's an ace at finding matches for her clients, but is woefully unsuccessful when look",jsonld
12569,"Pink: A Life Less Ordinary",,TV-PG,"Documentary|Music","","Pink",83,"Featuring rare and classic footage of Pink, video clips and live performances, exclusive interviews from those who've known her best plus the finest c",jsonld
12571,"Whatever Happened To Pink Floyd?",2010,TV-PG,"Documentary|Music","Alex Westbrook","Pink Floyd",82,"This film traces the path Floyd took after the recording of the Animals album - an era when cracks in the band first started to show - and brings the ",jsonld
12573,"Pistol Opera",2000,NR,"Crime|Action|Drama","Seijun Suzuki","Makiko Esumi|Sayoko Yamaguch|Hanae Kan",112,"The No. 3 assassin of Japan is given the chance to usurp No. 1 and take their place.",jsonld
12594,"Romantic Island",2007,NR,"Comedy|Romance","Cheol-woo Kang","Seon-gyun Lee|Soo-kyung Lee|Eugene",107,"Romance beckons for six Seoul natives who journey to an island paradise south of Manila. Fugitive pop star Ga-young finds an unlikely bond with dorky ",jsonld
12596,"Rose Jang - Broadway Comes to Seoul Arts Center",,NR,"","","",66,"Rose Jang is an American-born South Korean opera sensation, achieving acclaim and recognition all over the globe. This live features Rose performing w",jsonld
12600,"Saigon Electric",2010,NR,"Drama","Stephane Gauger","Van Trang|Quynh Hoa|Ha Pham Anh Hien",108,"Mai, a ribbon dancer from the countryside arrives in Saigon and befriends Kim, a street dancer. A promise of a better life leads their dance crew to t",jsonld
12602,"Saving My Hubby",2001,TV-MA,"Drama","Nam-sub Hyun","Doona Bae|Tae-woo Kim|Hyeon Ju",92,"Former volleyball star Geum-sun is now married to a clumsy husband with a six-months old daughter. As she struggles to adjust to the life of a boring ",jsonld
12604,"Secret Love",2009,NR,"Drama","Hoon-i Ryu","Ji-tae Yu|Jin-seo Yun|In-gi Jeong",110,"A woman's world is shattered when her husband falls into a coma following a brutal accident. When she meets his twin, she can't help falling in love.",jsonld
12614,"Shotgun Love",2010,TV-14,"Comedy|Foreign/International|LGBT|Romance","Rain Jung","Chang-jung Yim|Gyu-ri Kim|Tae-hoon Kim",109,"Sangyeol, a home-shopping model, plans to marry his pregnant dream girl, but a shocking truth emerges: the child isn't his, revealing hidden truths.",jsonld
12615,"Siamese Outlaws",2003,NR,"Action|Thriller","Winai Patoomboon","Dom Hetrakul|Sisithorn Thawngsut",80,"A heist is executed to perfection In Thailand's ancient capital, Ayutthaya. The gang gets away clean, but everything turns sour when Lamai, the brains",jsonld
12618,"Sin of a Family",,NR,"Crime|Drama|Mystery","Byung-jin Min","Hyun-joon Shin|Ki-woo Lee|Hee-ji Wang",97,"The terrible kidnapping and murder of a young child sets a small Korean town into frenzy. At first detective Jo, a petty cop who was assigned to the c",jsonld
12624,"Slow Jam King",,NR,"Comedy","Steven E. Mallorca","Ron Domingo|Whitney Melton|D.K. Bowser",109,"Brought together by a carjacking, a motley multiracial trio head for an escapist roadtrip to Nashville, where they discover truth, fake perfume, and t",jsonld
12626,"The Smiths - Queen is Dead",2007,NR,"Documentary|Music","","Morrissey|Johnny Marr",114,"Documenting the sessions for what would become The Queen Is Dead, the footage features both studio and live readings of every song on the album, as we",jsonld
12632,"Sumo East and West",,NR,"Documentary|Sport","Ferne Pearlstein","Wayne Vierra|Akebono",86,"""Sumo East and West"" is a documentary about the cultural changes facing Japan. In Japan sumo is not only the national sport but a centuries-old cult",jsonld
12638,"The Big Swindle",2003,NR,"Action|Crime","Dong-hun Choi","Shin-yang Park|Jung-ah Yum",116,"After being convicted for fraud, a notorious conman cooks up the biggest bank heist in Korean history. To pull it off he puts together a team of maste",jsonld
12642,"The Executioner",2008,TV-MA,"Drama","Choi Jin-ho","Cho Jae-hyun|Yoon Kye-sang|Park In-hwan",95,"A hardened guard mentors a young rookie working on death row as the prison prepares to carry out Korea’s first execution in 12 years.",jsonld
12646,"The Pit and the Pendulum",1990,R,"Horror","Young-sung Son","Tae-hun Kim|Byeong-eun Park|Hee-joon Lee",91,"A group of old classmates reunite at their teacher's funeral and talk about his bizarre life. As every story becomes interwoven with the next, the bou",jsonld
12647,"The Quiz Show Scandal",2009,NR,"Comedy|Drama|Foreign/International","Jin Jang","Jang-hoon Ahn|Eun-kyeong Sim|Jae-seok Han",120,"Through a freak accident a group of people get the impossibly difficult last answer to a quiz show beforehand. Now all they have to do is get through ",jsonld
12655,"The Spin Kid",2010,NR,"Drama","Joe Lee","Blue Lan|Nikki Hsieh|Tai Bao",95,"Blending modern techno music with traditional Buddhist ceremonial dance on the big screen, The Spin Kid is one young man's redemptive journey from all",jsonld
12664,"Traces of Love",2005,NR,"Drama|Romance|Foreign/International","Dae-seung Kim","Ji-tae Yu|Ji-soo Kim|Ji-won Uhm",115,"An engaging and thoughtful drama about a lawyer who has lost his true love and his efforts to find closure. Eschewing the predictable tugs at the view",jsonld
12677,"Viva! Love",,NR,"Drama|Comedy|Romance","Jeon-kyun Oh","Hae-suk Kim|Young-min Kim|Hye-na Kim",100,"An unhappy landlady in her 50s finds the love she has been pining for in the arms of her daughter's boyfriend, 23 years her junior. Despite the dirty ",jsonld
12679,"Who Are You?",,NR,"Comedy|Foreign/International|Romance","Pakphum Wonjinda","Sinjai Plengpanit|Pongpit Preechaborisutkhun",88,"Nida is a single mother who takes care of her anti-social son who has locked himself in his room for five years. The only way to communicate with her ",jsonld
